sample	assembler	binID	pass.MIMAG_high	pass.MIMAG_medium	pass.GUNC	GUNC.n_contigs	GUNC.n_genes_called	GUNC.n_genes_mapped	GUNC.divergence_level	GUNC.contamination_portion	GUNC.n_effective_surplus_clades	GUNC.BRS	GUNC.CSS	checkM.lineage	checkM.genome_size	checkM.GC	checkM.coding_density	checkM.N50	checkM.longest_contig	checkM.mean_contig_length	checkM.translation_table	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	BUSCO_generic.D	BUSCO_generic.S	BUSCO_generic.F	BUSCO_generic.M	BUSCO_generic.T	BUSCO_specific.lineage	BUSCO_specific.D	BUSCO_specific.S	BUSCO_specific.F	BUSCO_specific.M	BUSCO_specific.T
OAK005	megahit	bin.7	False	True	False	852	2454	2119	family	0.11	0.25	0.33	0.49	k__Bacteria (UID209)	2013118	63.80	88.91	2561	16787	2311	11	72.65	0.15	100.00	0.00	70.00	22.00	32.00	124.00	synergistetes_odb10	1.00	342.00	28.00	284.00	655.00
OAK005	megahit	bin.8	True	True	False	352	2211	2027	family	0.16	0.36	0.46	0.58	c__Deltaproteobacteria (UID3217)	2180932	61.60	89.36	7661	33596	6178	11	92.99	2.38	100.00	0.00	101.00	12.00	11.00	124.00						
OAK005	megahit	bin.9	False	True	False	1021	2515	2330	genus	0.06	0.14	0.74	0.95	p__Actinobacteria (UID2112)	2121754	61.30	86.81	2241	19616	2067	11	71.33	2.00	27.27	1.00	55.00	23.00	45.00	124.00	coriobacteriales_odb10	4.00	264.00	82.00	198.00	548.00
VLC008	metaspades	bin.1	False	True	True	577	1174	1150	kingdom	0.00	0.00	0.89	0.00	p__Bacteroidetes (UID2605)	1147840	42.50	94.48	2077	9522	1985	11	52.79	0.87	33.33	1.00	44.00	15.00	64.00	124.00						
VLC008	metaspades	bin.10	True	True	False	328	2310	2206	genus	0.03	0.05	0.79	0.63	o__Bacteroidales (UID2621)	2750827	48.50	90.21	11317	49996	8063	11	93.44	0.38	0.00	0.00	109.00	6.00	9.00	124.00	bacteroidales_odb10	0.00	499.00	9.00	33.00	541.00
VLC008	metaspades	bin.11	False	True	False	671	1678	1603	class	0.04	0.08	0.90	1.00	p__Bacteroidetes (UID2605)	1785278	42.20	93.31	2990	15796	2628	11	77.07	1.67	0.00	1.00	70.00	7.00	46.00	124.00	flavobacteriales_odb10	6.00	498.00	21.00	208.00	733.00
VLC008	metaspades	bin.12	True	True	True	167	2578	2470	phylum	0.03	0.06	0.91	0.36	k__Bacteria (UID1452)	2841811	55.40	90.85	24100	120872	15780	11	90.91	3.64	0.00	3.00	103.00	6.00	12.00	124.00	chloroflexi_odb10	2.00	233.00	2.00	34.00	271.00
VLC008	metaspades	bin.13	True	True	True	122	1451	1427	kingdom	0.00	0.00	0.94	0.00	f__Porphyromonadaceae (UID2622)	1752684	48.00	89.71	24958	67053	14366	11	95.20	0.41	0.00	1.00	108.00	4.00	11.00	124.00	bacteroidales_odb10	0.00	495.00	10.00	36.00	541.00
VLC008	metaspades	bin.14	False	True	True	936	2553	2484	kingdom	0.00	0.00	0.91	0.00	p__Bacteroidetes (UID2605)	2601312	39.80	92.26	3103	16894	2649	11	82.18	1.81	77.78	4.00	103.00	2.00	15.00	124.00	flavobacteriales_odb10	8.00	528.00	49.00	148.00	733.00
VLC008	metaspades	bin.16	True	True	True	179	2038	1918	kingdom	0.00	0.00	0.70	0.00	o__Actinomycetales (UID1530)	2263885	57.60	85.85	21556	82839	11366	11	90.18	0.00	0.00	0.00	109.00	4.00	11.00	124.00	micrococcales_odb10	0.00	449.00	11.00	77.00	537.00
VLC008	metaspades	bin.17	False	True	True	302	2148	2055	genus	0.05	0.11	0.87	0.38	f__Neisseriaceae (UID3890)	2024251	55.30	85.31	8802	32687	6125	11	89.54	0.85	40.00	1.00	74.00	7.00	42.00	124.00	neisseriales_odb10	1.00	664.00	19.00	120.00	804.00
VLC008	metaspades	bin.18	False	True	True	480	1545	1512	genus	0.15	0.34	0.90	0.28	f__Actinomycetaceae (UID1531)	1341929	65.80	90.21	2906	9462	2789	11	62.57	1.11	50.00	4.00	53.00	17.00	50.00	124.00						
VLC008	metaspades	bin.19	True	True	True	144	2492	2326	order	0.03	0.06	0.63	0.16	f__Actinomycetaceae (UID1531)	3095205	71.90	84.77	33151	77535	19335	11	93.37	1.18	66.67	0.00	109.00	9.00	6.00	124.00	actinobacteria_class_odb10	0.00	313.00	10.00	33.00	356.00
VLC008	metaspades	bin.2	True	True	True	49	2380	2290	class	0.03	0.06	0.88	0.09	o__Burkholderiales (UID4000)	2768549	64.00	83.33	91822	239910	52229	11	98.06	0.99	25.00	0.00	113.00	5.00	6.00	124.00	burkholderiales_odb10	3.00	631.00	8.00	46.00	688.00
VLC008	metaspades	bin.20	True	True	True	272	1672	1635	kingdom	0.00	0.00	0.96	0.00	o__Bacteroidales (UID2657)	2006031	48.60	90.97	9840	47928	6959	11	90.30	1.12	25.00	0.00	80.00	2.00	42.00	124.00	bacteroidales_odb10	3.00	456.00	3.00	79.00	541.00
VLC008	metaspades	bin.21	False	True	True	675	2561	2459	kingdom	0.00	0.00	0.88	0.00	f__Actinomycetaceae (UID1531)	2658253	73.70	88.23	4010	37476	3482	11	71.81	1.70	60.00	0.00	61.00	19.00	44.00	124.00	actinobacteria_class_odb10	0.00	214.00	33.00	109.00	356.00
VLC008	metaspades	bin.22	True	True	True	330	1987	1878	family	0.07	0.16	0.59	0.40	p__Firmicutes (UID1022)	1963870	55.50	90.66	8357	41284	5896	11	95.27	2.69	0.00	0.00	110.00	9.00	5.00	124.00	selenomonadales_odb10	2.00	683.00	18.00	93.00	796.00
VLC008	metaspades	bin.23	True	True	True	17	2557	2513	kingdom	0.00	0.00	0.93	0.00	p__Proteobacteria (UID3887)	3117776	65.60	87.77	302437	586543	111309	11	98.66	0.00	0.00	0.00	123.00	1.00	0.00	124.00	burkholderiales_odb10	0.00	646.00	11.00	31.00	688.00
VLC008	metaspades	bin.24	False	True	False	733	2637	2522	genus	0.02	0.04	0.84	0.50	c__Gammaproteobacteria (UID4201)	2204531	60.00	89.79	3471	18397	2986	11	84.58	2.25	20.00	1.00	68.00	17.00	38.00	124.00	gammaproteobacteria_odb10	2.00	225.00	48.00	91.00	366.00
VLC008	metaspades	bin.25	True	True	True	210	1281	1260	kingdom	0.00	0.00	0.96	0.00	o__Clostridiales (UID1120)	1411473	46.40	89.15	9591	30160	6352	11	96.81	0.00	0.00	0.00	115.00	2.00	7.00	124.00	clostridiales_odb10	0.00	246.00	4.00	14.00	264.00
VLC008	metaspades	bin.26	False	True	True	90	759	664	class	0.05	0.10	0.53	0.17	k__Bacteria (UID1452)	735834	48.30	92.01	11405	53572	7500	11	58.95	0.93	0.00	0.00	78.00	10.00	36.00	124.00						
VLC008	metaspades	bin.27	False	True	True	450	1297	1228	genus	0.22	0.59	0.59	0.27	o__Clostridiales (UID1120)	1212118	47.30	90.92	3048	10209	2681	11	79.65	1.80	25.00	0.00	80.00	18.00	26.00	124.00	clostridiales_odb10	0.00	175.00	30.00	59.00	264.00
VLC008	metaspades	bin.28	False	True	False	456	1402	1241	order	0.20	0.46	0.42	0.60	k__Bacteria (UID209)	1242545	65.90	89.36	2521	10009	2503	11	67.55	0.15	0.00	0.00	52.00	19.00	53.00	124.00						
VLC008	metaspades	bin.29	False	True	True	76	720	622	family	0.02	0.05	0.49	0.19	k__Bacteria (UID1453)	704387	49.50	90.89	16913	79505	8689	11	56.38	0.00	0.00	0.00	73.00	12.00	39.00	124.00						
VLC008	metaspades	bin.3	True	True	False	279	2359	2160	family	0.16	0.37	0.44	0.56	c__Deltaproteobacteria (UID3217)	2462901	61.00	88.70	12917	67509	8701	11	97.55	1.51	50.00	0.00	109.00	9.00	6.00	124.00						
VLC008	metaspades	bin.30	True	True	False	592	2060	1968	genus	0.02	0.05	0.84	0.64	o__Lactobacillales (UID355)	1801241	47.20	90.64	3655	15668	3016	11	90.48	3.38	28.57	1.00	89.00	17.00	17.00	124.00	lactobacillales_odb10	2.00	296.00	44.00	60.00	402.00
VLC008	metaspades	bin.31	False	True	False	349	939	912	genus	0.03	0.05	0.80	1.00	o__Clostridiales (UID1120)	902271	40.20	92.61	2561	11673	2585	11	60.56	2.37	5.88	4.00	72.00	12.00	36.00	124.00	clostridiales_odb10	10.00	130.00	24.00	100.00	264.00
VLC008	metaspades	bin.32	True	True	True	124	2568	2395	family	0.06	0.13	0.75	0.23	p__Actinobacteria (UID2112)	2797511	61.70	83.93	58448	201288	19278	11	99.19	0.40	0.00	0.00	110.00	5.00	9.00	124.00	coriobacteriales_odb10	1.00	530.00	2.00	15.00	548.00
VLC008	metaspades	bin.33	True	True	True	381	2023	1976	kingdom	0.00	0.00	0.93	0.00	o__Clostridiales (UID1120)	1996718	53.30	89.53	7439	34746	5240	11	93.54	2.93	50.00	1.00	106.00	8.00	9.00	124.00	clostridiales_odb10	1.00	232.00	11.00	20.00	264.00
VLC008	metaspades	bin.34	False	True	False	801	1572	1493	phylum	0.02	0.05	0.78	1.00	k__Bacteria (UID203)	1390504	57.60	87.37	1761	7402	1722	11	54.55	1.72	0.00	0.00	31.00	20.00	73.00	124.00						
VLC008	metaspades	bin.35	False	True	True	418	638	622	phylum	0.02	0.04	0.70	0.39	k__Bacteria (UID2565)	665370	39.50	97.10	1570	4175	1591	11	51.71	1.61	0.00	1.00	44.00	6.00	73.00	124.00	flavobacteriales_odb10	0.00	229.00	50.00	454.00	733.00
VLC008	metaspades	bin.4	False	True	True	790	1815	1683	kingdom	0.00	0.00	0.74	0.00	f__Porphyromonadaceae (UID2622)	1663760	54.40	87.07	2244	9060	2056	11	71.56	1.85	62.50	0.00	68.00	32.00	24.00	124.00	bacteroidales_odb10	0.00	302.00	85.00	154.00	541.00
VLC008	metaspades	bin.5	False	True	True	501	2011	1942	genus	0.02	0.04	0.87	0.19	f__Neisseriaceae (UID3890)	1794645	60.80	83.07	3991	15730	3567	11	78.26	1.50	87.50	0.00	49.00	17.00	58.00	124.00						
VLC008	metaspades	bin.6	True	True	True	150	2998	2925	genus	0.02	0.05	0.88	0.08	o__Actinomycetales (UID1697)	3278631	66.30	89.83	30358	130465	20485	11	96.95	2.27	0.00	1.00	117.00	5.00	1.00	124.00	propionibacteriales_odb10	1.00	606.00	13.00	29.00	649.00
VLC008	metaspades	bin.7	True	True	True	98	7635	7460	genus	0.07	0.15	0.83	0.20	g__Burkholderia (UID4006)	8479782	66.40	86.80	177065	964695	77786	11	100.00	0.08	0.00	1.00	123.00	0.00	0.00	124.00	burkholderiales_odb10	2.00	685.00	1.00	0.00	688.00
VLC008	metaspades	bin.8	False	True	True	344	1506	1468	family	0.18	0.43	0.90	0.22	o__Lactobacillales (UID355)	1501058	38.60	90.75	5562	21151	4350	11	83.17	0.00	0.00	0.00	95.00	1.00	28.00	124.00	lactobacillales_odb10	1.00	317.00	13.00	71.00	402.00
VLC008	metaspades	bin.9	False	True	True	412	1326	1295	kingdom	0.00	0.00	0.93	0.00	k__Bacteria (UID203)	1218088	53.40	86.22	3362	12461	2934	11	57.62	0.00	0.00	0.00	58.00	10.00	56.00	124.00	micrococcales_odb10	0.00	234.00	40.00	263.00	537.00
ZAF001	megahit	bin.1	True	True	True	184	1593	1546	kingdom	0.00	0.00	0.90	0.00	f__Porphyromonadaceae (UID2622)	1884831	56.80	90.57	14020	39389	10243	11	95.39	1.48	12.50	0.00	107.00	4.00	13.00	124.00	bacteroidales_odb10	0.00	475.00	21.00	45.00	541.00
VLC003	metaspades	bin.1	True	True	True	286	1690	1657	kingdom	0.00	0.00	0.92	0.00	o__Lactobacillales (UID355)	1766514	47.50	90.34	8587	27614	6111	11	95.61	0.00	0.00	0.00	107.00	0.00	17.00	124.00	lactobacillales_odb10	1.00	366.00	5.00	30.00	402.00
VLC003	metaspades	bin.10	False	True	False	1100	2494	2268	family	0.11	0.26	0.74	0.84	p__Actinobacteria (UID2112)	1901331	60.80	85.39	1714	7878	1709	11	65.27	2.82	0.00	1.00	40.00	32.00	51.00	124.00						
VLC003	metaspades	bin.11	False	True	True	244	2458	2306	order	0.02	0.05	0.64	0.15	f__Actinomycetaceae (UID1531)	2998780	71.80	84.51	16748	75459	11617	11	87.73	3.72	41.67	0.00	93.00	10.00	21.00	124.00	actinobacteria_class_odb10	0.00	284.00	20.00	52.00	356.00
VLC003	metaspades	bin.12	False	True	False	457	2368	2227	genus	0.09	0.21	0.82	0.54	k__Bacteria (UID203)	2132491	54.90	86.64	6092	27076	4409	11	61.38	1.72	100.00	1.00	58.00	7.00	58.00	124.00	neisseriales_odb10	13.00	565.00	17.00	209.00	804.00
VLC003	metaspades	bin.13	False	True	False	795	2408	2139	order	0.20	0.47	0.40	0.55	k__Bacteria (UID209)	2100768	63.80	88.94	2966	12578	2577	11	74.42	0.15	0.00	0.00	77.00	17.00	30.00	124.00	synergistetes_odb10	0.00	399.00	25.00	231.00	655.00
VLC003	metaspades	bin.14	True	True	True	174	1943	1902	kingdom	0.00	0.00	0.93	0.00	f__Neisseriaceae (UID3890)	2008392	60.90	81.86	16198	60777	11345	11	91.22	0.90	75.00	0.00	77.00	5.00	42.00	124.00	neisseriales_odb10	0.00	699.00	12.00	93.00	804.00
VLC003	metaspades	bin.15	False	True	True	93	878	728	class	0.09	0.20	0.52	0.41	k__Bacteria (UID203)	835004	51.00	92.27	13902	52808	8881	11	87.07	2.04	0.00	3.00	81.00	8.00	32.00	124.00						
VLC003	metaspades	bin.16	False	True	True	630	1252	1237	genus	0.53	1.73	0.81	0.31	f__Pasteurellaceae (UID4932)	1122928	41.20	94.50	1818	6709	1776	11	60.15	1.18	33.33	2.00	64.00	16.00	42.00	124.00	pasteurellales_odb10	0.00	522.00	57.00	521.00	1100.00
VLC003	metaspades	bin.2	True	True	True	71	2434	2307	class	0.03	0.07	0.86	0.16	o__Burkholderiales (UID4000)	2826223	64.10	82.20	64881	172738	37678	11	98.43	0.00	0.00	0.00	115.00	3.00	6.00	124.00	burkholderiales_odb10	2.00	635.00	5.00	46.00	688.00
VLC003	metaspades	bin.3	False	True	True	703	1602	1531	kingdom	0.00	0.00	0.92	0.00	f__Porphyromonadaceae (UID2622)	1533783	51.60	88.72	2410	11821	2169	11	77.86	2.44	50.00	0.00	67.00	18.00	39.00	124.00	bacteroidales_odb10	0.00	338.00	70.00	133.00	541.00
VLC003	metaspades	bin.4	True	True	True	434	2361	2268	family	0.03	0.07	0.83	0.17	c__Gammaproteobacteria (UID4201)	2292152	59.40	89.50	7262	35096	5172	11	91.76	1.96	50.00	0.00	74.00	10.00	40.00	124.00						
VLC003	metaspades	bin.5	True	True	True	143	2959	2859	kingdom	0.00	0.00	0.91	0.00	o__Actinomycetales (UID1697)	3191182	66.50	89.69	31106	209450	16338	11	95.90	1.75	0.00	0.00	120.00	3.00	1.00	124.00	propionibacteriales_odb10	2.00	615.00	9.00	23.00	649.00
VLC003	metaspades	bin.6	False	True	True	438	1931	1886	kingdom	0.00	0.00	0.94	0.00	p__Proteobacteria (UID3887)	1934347	65.70	84.20	3554	48421	2976	11	67.09	0.00	0.00	0.00	94.00	16.00	14.00	124.00	burkholderiales_odb10	0.00	412.00	52.00	224.00	688.00
VLC003	metaspades	bin.7	False	True	True	623	1639	1585	kingdom	0.00	0.00	0.95	0.00	o__Bacteroidales (UID2657)	1903560	49.40	92.64	3636	11943	3005	11	80.78	1.03	50.00	1.00	70.00	3.00	50.00	124.00						
VLC003	metaspades	bin.8	False	True	True	547	2025	1979	kingdom	0.00	0.00	0.95	0.00	f__Neisseriaceae (UID3890)	1973237	52.10	84.60	4380	25000	3567	11	78.37	4.29	47.06	5.00	69.00	10.00	40.00	124.00	neisseriales_odb10	25.00	597.00	17.00	165.00	804.00
VLC003	metaspades	bin.9	False	True	True	876	1670	1640	kingdom	0.00	0.00	0.92	0.00	p__Bacteroidetes (UID2605)	1849046	42.00	95.25	2299	12929	2105	11	78.48	2.62	33.33	0.00	78.00	7.00	39.00	124.00	flavobacteriales_odb10	1.00	485.00	33.00	214.00	733.00
PYK003	megahit	bin.1	False	True	False	123	849	746	family	0.10	0.22	0.50	0.91	k__Bacteria (UID1452)	799834	53.80	91.81	11653	60757	6502	11	54.77	2.31	33.33	1.00	70.00	7.00	46.00	124.00						
PYK003	megahit	bin.2	False	True	False	671	1489	1395	phylum	0.04	0.07	0.74	0.74	p__Euryarchaeota (UID3)	1247423	33.10	93.94	1946	9340	1856	11	73.32	0.00	0.00						archaea_odb10	0.00	132.00	16.00	46.00	194.00
PYK003	megahit	bin.2	False	True	False	671	1489	1395	phylum	0.04	0.07	0.74	0.74	p__Euryarchaeota (UID3)	1247423	33.10	93.94	1946	9340	1856	11	73.32	0.00	0.00						methanobacteria_odb10	1.00	508.00	43.00	230.00	782.00
PYK003	megahit	bin.3	True	True	False	158	1525	1428	phylum	0.05	0.10	0.59	0.72	o__Clostridiales (UID1120)	1548660	43.20	87.01	17516	64331	9559	11	92.91	0.00	0.00	0.00	121.00	0.00	3.00	124.00	clostridiales_odb10	1.00	248.00	4.00	11.00	264.00
PYK003	megahit	bin.4	False	True	False	810	2048	2007	class	0.02	0.05	0.92	0.98	o__Clostridiales (UID1120)	1641407	53.70	90.20	2189	7003	2026	11	74.41	1.88	0.00	2.00	83.00	22.00	17.00	124.00	clostridiales_odb10	2.00	164.00	45.00	53.00	264.00
ESA006	megahit	bin.1	False	True	False	1345	2893	2608	family	0.50	1.55	0.54	0.97	k__Bacteria (UID209)	2049847	64.90	89.78	1455	15334	1501	11	59.03	7.70	0.00	2.00	43.00	25.00	54.00	124.00						
ESA006	megahit	bin.2	False	True	True	558	1923	1890	kingdom	0.00	0.00	0.96	0.00	k__Bacteria (UID1452)	1814124	57.00	91.41	3570	12088	3251	11	79.18	3.06	20.00	1.00	76.00	23.00	24.00	124.00	chloroflexi_odb10	1.00	167.00	15.00	88.00	271.00
ESA006	megahit	bin.3	False	True	True	304	928	775	phylum	0.12	0.29	0.50	0.31	k__Bacteria (UID1452)	702418	48.10	92.22	2508	9920	2251	11	52.42	2.78	66.67	0.00	50.00	24.00	50.00	124.00						
ESA006	megahit	bin.4	False	True	True	392	1264	1204	genus	0.23	0.62	0.58	0.32	o__Clostridiales (UID1120)	1165866	46.80	90.15	3097	9389	2966	11	70.63	0.71	0.00	0.00	69.00	15.00	40.00	124.00	clostridiales_odb10	1.00	156.00	29.00	78.00	264.00
MOA001	megahit	bin.1	True	True	True	61	2571	2518	phylum	0.02	0.05	0.94	0.25	k__Bacteria (UID1452)	2939529	55.10	90.54	109558	248663	45223	11	90.91	3.64	0.00	2.00	105.00	5.00	12.00	124.00	chloroflexi_odb10	2.00	236.00	0.00	33.00	271.00
MOA001	megahit	bin.2	True	True	True	100	1390	1305	family	0.61	2.68	0.52	0.13	o__Clostridiales (UID1120)	1412884	42.60	87.87	22755	83526	14128	11	93.62	0.71	0.00	0.00	121.00	0.00	3.00	124.00	clostridiales_odb10	1.00	244.00	6.00	13.00	264.00
MOA001	megahit	bin.3	False	True	True	503	1585	1469	class	0.51	1.47	0.52	0.30	o__Clostridiales (UID1125)	1397313	32.20	92.49	3352	11001	2756	11	85.02	1.83	0.00	0.00	99.00	12.00	13.00	124.00	tissierellales_odb10	1.00	328.00	24.00	80.00	433.00
MOA001	megahit	bin.4	True	True	True	212	1497	1392	genus	0.22	0.56	0.55	0.23	o__Clostridiales (UID1120)	1593026	46.30	89.14	10115	34640	7514	11	96.81	1.06	50.00	0.00	116.00	5.00	3.00	124.00	clostridiales_odb10	0.00	242.00	10.00	12.00	264.00
MOA001	megahit	bin.5	False	True	True	1040	2132	2068	kingdom	0.00	0.00	0.90	0.00	f__Actinomycetaceae (UID1531)	1812102	72.70	89.03	1770	7631	1742	11	69.59	1.85	42.86	0.00	64.00	22.00	38.00	124.00	actinobacteria_class_odb10	0.00	169.00	58.00	129.00	356.00
MOA001	megahit	bin.6	False	True	False	662	1383	1336	genus	0.03	0.06	0.64	0.73	o__Clostridiales (UID1226)	1209722	40.10	91.91	1846	6506	1819	11	62.78	2.25	33.33	0.00	57.00	28.00	39.00	124.00	clostridiales_odb10	0.00	125.00	51.00	88.00	264.00
MOA001	megahit	bin.7	True	True	False	459	2276	2091	family	0.15	0.35	0.46	0.63	c__Deltaproteobacteria (UID3217)	2270812	61.80	89.62	6456	22351	4904	11	94.49	2.68	75.00	0.00	93.00	19.00	12.00	124.00						
EMN001	megahit	bin.1	False	True	True	305	1672	1630	kingdom	0.00	0.00	0.95	0.00	k__Bacteria (UID203)	1664650	56.80	91.87	5912	21185	5457	11	54.81	0.00	0.00	1.00	47.00	13.00	63.00	124.00						
EMN001	megahit	bin.10	True	True	True	122	2445	2357	genus	0.03	0.05	0.62	0.18	k__Bacteria (UID1452)	2775905	52.20	89.77	37659	82913	22753	11	91.57	2.88	0.00	4.00	105.00	4.00	11.00	124.00	chloroflexi_odb10	5.00	225.00	2.00	39.00	271.00
EMN001	megahit	bin.11	False	True	True	1034	2521	2399	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1530)	1857188	61.80	90.24	1791	16258	1796	11	59.35	7.02	80.00	2.00	50.00	33.00	39.00	124.00						
EMN001	megahit	bin.12	False	True	True	371	1657	1576	kingdom	0.00	0.00	0.74	0.00	p__Euryarchaeota (UID3)	1565622	32.00	90.41	5056	16923	4208	11	88.87	0.98	0.00						archaea_odb10	0.00	175.00	3.00	16.00	194.00
EMN001	megahit	bin.12	False	True	True	371	1657	1576	kingdom	0.00	0.00	0.74	0.00	p__Euryarchaeota (UID3)	1565622	32.00	90.41	5056	16923	4208	11	88.87	0.98	0.00						methanobacteria_odb10	2.00	686.00	2.00	92.00	782.00
EMN001	megahit	bin.13	False	True	False	408	1691	1630	order	0.03	0.05	0.82	0.80	k__Bacteria (UID203)	1615817	63.50	90.23	4500	19397	3960	11	58.33	0.00	0.00	1.00	47.00	14.00	62.00	124.00						
EMN001	megahit	bin.15	False	True	True	459	979	956	kingdom	0.00	0.00	0.93	0.00	o__Clostridiales (UID1120)	775642	39.10	91.99	1686	7486	1678	11	59.64	1.28	66.67	0.00	58.00	22.00	44.00	124.00	clostridiales_odb10	1.00	121.00	46.00	96.00	264.00
EMN001	megahit	bin.16	False	True	True	150	797	665	order	0.08	0.17	0.38	0.29	k__Bacteria (UID1453)	741334	42.70	91.81	7861	24424	4909	11	60.68	4.47	36.36	3.00	69.00	14.00	38.00	124.00						
EMN001	megahit	bin.17	False	True	True	339	1946	1812	phylum	0.10	0.22	0.64	0.26	k__Bacteria (UID1452)	1965066	51.70	91.73	7215	29074	5796	11	80.45	5.45	37.50	2.00	72.00	13.00	37.00	124.00	chloroflexi_odb10	1.00	170.00	8.00	92.00	271.00
EMN001	megahit	bin.18	True	True	True	268	2452	2317	family	0.02	0.04	0.69	0.29	f__Actinomycetaceae (UID1531)	2772171	71.20	85.42	14735	55560	10343	11	98.43	2.74	25.00	0.00	98.00	6.00	20.00	124.00	actinobacteria_class_odb10	3.00	311.00	10.00	32.00	356.00
EMN001	megahit	bin.19	True	True	True	30	1877	1634	family	0.73	6.31	0.25	0.04	k__Bacteria (UID1453)	2099634	55.50	90.39	119575	315068	69987	11	99.91	0.85	0.00	0.00	118.00	4.00	2.00	124.00	actinobacteria_phylum_odb10	0.00	251.00	7.00	34.00	292.00
EMN001	megahit	bin.2	False	True	False	479	1218	1159	phylum	0.09	0.19	0.81	0.97	k__Bacteria (UID203)	1005072	27.70	91.03	2158	7811	2042	11	63.24	1.72	0.00	0.00	51.00	12.00	61.00	124.00						
EMN001	megahit	bin.20	True	True	False	426	2102	2054	genus	0.03	0.07	0.81	0.67	o__Clostridiales (UID1226)	2288613	35.90	88.26	7869	28915	5372	11	94.80	1.17	66.67	0.00	118.00	2.00	4.00	124.00	clostridiales_odb10	0.00	249.00	4.00	11.00	264.00
EMN001	megahit	bin.21	True	True	False	90	1949	1819	family	0.03	0.05	0.56	0.62	k__Bacteria (UID2570)	2102480	53.80	88.44	114457	363869	22853	11	98.90	0.00	0.00	1.00	112.00	9.00	2.00	124.00	chlorobi_odb10	2.00	1015.00	2.00	141.00	1160.00
EMN001	megahit	bin.22	True	True	True	107	1416	1341	genus	0.22	0.58	0.57	0.16	o__Clostridiales (UID1120)	1578588	46.50	88.85	20896	68534	14753	11	95.74	0.35	0.00	0.00	117.00	2.00	5.00	124.00	clostridiales_odb10	1.00	247.00	2.00	14.00	264.00
EMN001	megahit	bin.23	False	True	False	917	2559	2214	order	0.18	0.47	0.49	0.58	o__Burkholderiales (UID4000)	2104352	55.20	85.64	2540	11928	2267	11	70.50	5.90	24.00	3.00	60.00	19.00	42.00	124.00	burkholderiales_odb10	5.00	350.00	87.00	246.00	688.00
EMN001	megahit	bin.24	False	True	False	484	1503	1346	order	0.18	0.43	0.39	0.49	k__Bacteria (UID209)	1229255	64.20	88.85	2635	10427	2529	11	56.70	1.69	100.00	0.00	41.00	16.00	67.00	124.00						
EMN001	megahit	bin.25	True	True	True	60	1987	1831	genus	0.36	1.21	0.28	0.10	o__Clostridiales (UID1120)	2176368	50.70	89.07	56877	156901	36272	11	93.36	0.00	0.00	0.00	108.00	5.00	11.00	124.00	clostridiales_odb10	1.00	240.00	4.00	19.00	264.00
EMN001	megahit	bin.26	True	True	True	439	1937	1764	family	0.62	2.80	0.48	0.13	o__Clostridiales (UID1120)	1686820	49.20	90.19	4686	19968	3833	11	90.17	0.21	50.00	0.00	89.00	18.00	17.00	124.00	clostridiales_odb10	0.00	195.00	36.00	33.00	264.00
EMN001	megahit	bin.27	False	True	True	220	1948	1852	family	0.09	0.21	0.52	0.19	o__Actinomycetales (UID1530)	1944244	64.20	90.74	12120	43716	8837	11	89.34	1.38	50.00	0.00	79.00	15.00	30.00	124.00	propionibacteriales_odb10	1.00	497.00	21.00	130.00	649.00
EMN001	megahit	bin.28	False	True	False	661	1343	1319	family	0.04	0.08	0.84	0.82	o__Clostridiales (UID1120)	1163091	34.30	90.89	1756	8005	1756	11	54.87	1.07	50.00	0.00	66.00	20.00	38.00	124.00	clostridiales_odb10	0.00	128.00	30.00	106.00	264.00
EMN001	megahit	bin.29	False	True	False	766	1970	1842	genus	0.05	0.10	0.64	1.00	o__Clostridiales (UID1120)	1505693	39.90	90.93	2055	8682	1940	11	58.94	2.70	50.00	0.00	61.00	21.00	42.00	124.00	clostridiales_odb10	2.00	112.00	43.00	107.00	264.00
EMN001	megahit	bin.3	False	True	True	423	1174	1098	class	0.54	1.41	0.50	0.31	o__Clostridiales (UID1125)	1068098	32.40	94.34	2850	11089	2507	11	78.04	1.93	0.00	0.00	93.00	6.00	25.00	124.00	tissierellales_odb10	0.00	297.00	18.00	118.00	433.00
EMN001	megahit	bin.30	False	True	True	543	1248	1227	kingdom	0.00	0.00	0.93	0.00	o__Selenomonadales (UID1024)	977992	40.10	91.15	1825	12073	1791	11	62.31	2.67	15.15	7.00	70.00	21.00	26.00	124.00	firmicutes_odb10	6.00	101.00	38.00	73.00	218.00
EMN001	megahit	bin.4	False	True	True	593	3076	2752	genus	0.25	0.75	0.30	0.24	k__Bacteria (UID1453)	2568768	68.80	92.48	5050	26437	4331	11	83.68	1.71	50.00	0.00	86.00	20.00	18.00	124.00	actinobacteria_class_odb10	1.00	191.00	43.00	121.00	356.00
EMN001	megahit	bin.5	False	True	True	46	700	627	kingdom	0.00	0.00	0.45	0.00	k__Bacteria (UID1452)	774340	36.00	88.75	25224	60244	16475	11	68.06	0.00	0.00	0.00	82.00	10.00	32.00	124.00						
EMN001	megahit	bin.6	True	True	True	87	2167	1983	genus	0.17	0.41	0.42	0.35	c__Deltaproteobacteria (UID3217)	2409902	60.70	88.11	41448	107657	27700	11	98.05	0.00	0.00	0.00	95.00	3.00	26.00	124.00						
