binID	sample	metaWRAP_binID	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GUNC.n_contigs	GUNC.divergence_level	GUNC.contamination_portion	GUNC.n_effective_surplus_clades	checkM.genome_size	checkM.GC	checkM.coding_density	checkM.N50_contigs	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	meanCov	breadth	polyrate
VLC001_040	VLC001	bin.40	True	False	True	False	486	kingdom	0.0	0.0	1045815	47.1	91.86	2337	p__Firmicutes (UID1022)	64.69	0.37	50.0	7.7608	0.9956	0.01
VLC002_001	VLC002	bin.1	True	False	False	False	646	genus	0.03	0.06	2609715	64.4	83.46	4375	o__Burkholderiales (UID4000)	88.82	0.23	0.0	100.637	0.9982	0.007
VLC002_002	VLC002	bin.2	True	False	True	True	173	phylum	0.06	0.14	646324	48.4	92.27	4917	k__Bacteria (UID1453)	58.08	0.0	0.0	26.278	0.9985	0.0024
VLC002_003	VLC002	bin.3	True	False	True	False	693	kingdom	0.0	0.0	2662988	73.4	86.12	4130	f__Actinomycetaceae (UID1531)	63.67	0.63	0.0	17.0694	0.9982	0.0103
VLC002_004	VLC002	bin.4	True	True	True	True	118	genus	0.03	0.05	3151341	66.6	89.53	51422	o__Actinomycetales (UID1697)	96.42	1.75	0.0	22.4199	0.9987	0.0019
VLC002_005	VLC002	bin.5	True	False	True	False	1026	kingdom	0.0	0.0	2389431	66.0	87.62	2449	p__Proteobacteria (UID3887)	80.66	2.44	50.0	14.351	0.997	0.0195
VLC002_006	VLC002	bin.6	True	False	True	False	425	order	0.02	0.04	1126438	61.1	91.07	2692	k__Bacteria (UID203)	50.71	1.72	100.0	10.4398	0.997	0.0051
VLC002_007	VLC002	bin.7	True	True	True	True	129	family	0.06	0.12	2778407	61.7	84.01	36350	p__Actinobacteria (UID2112)	100.0	0.6	0.0	19.8846	0.9994	0.0005
VLC002_008	VLC002	bin.8	True	False	True	False	533	kingdom	0.0	0.0	2521512	72.5	84.51	5258	f__Actinomycetaceae (UID1531)	78.58	1.4	42.86	19.2874	0.9961	0.0079
VLC002_009	VLC002	bin.9	True	False	False	False	784	genus	0.02	0.05	1310499	54.1	88.17	1707	f__Neisseriaceae (UID3890)	57.49	2.93	53.12	13.2094	0.9971	0.0215
VLC003_001	VLC003	bin.1	True	True	True	True	279	kingdom	0.0	0.0	1744815	47.6	90.24	8739	o__Lactobacillales (UID355)	95.07	0.0	0.0	19.6281	0.999	0.0001
VLC003_002	VLC003	bin.2	True	True	True	True	66	class	0.03	0.07	2804385	64.1	82.23	64881	o__Burkholderiales (UID4000)	98.43	0.0	0.0	247.5518	0.9999	0.0001
VLC003_003	VLC003	bin.3	True	False	True	True	674	kingdom	0.0	0.0	1490159	51.7	88.76	2469	f__Porphyromonadaceae (UID2622)	77.08	2.44	50.0	6.7928	0.9953	0.001
VLC003_004	VLC003	bin.4	True	True	True	True	407	family	0.03	0.06	2212835	59.4	89.36	7541	c__Gammaproteobacteria (UID4201)	90.49	1.96	50.0	10.2919	0.9974	0.001
VLC003_005	VLC003	bin.5	True	True	True	True	143	kingdom	0.0	0.0	3191182	66.5	89.69	31106	o__Actinomycetales (UID1697)	95.9	1.75	0.0	31.4839	0.9988	0.004
VLC003_006	VLC003	bin.6	True	False	True	False	434	kingdom	0.0	0.0	1924833	65.7	84.03	3554	p__Proteobacteria (UID3887)	67.09	0.0	0.0	95.4143	0.9956	0.0119
VLC003_007	VLC003	bin.7	True	False	True	True	589	kingdom	0.0	0.0	1828182	49.3	92.64	3687	o__Bacteroidales (UID2657)	79.35	0.89	75.0	9.7761	0.9976	0.0002
VLC003_008	VLC003	bin.8	True	False	True	True	533	kingdom	0.0	0.0	1945745	52.1	84.55	4412	f__Neisseriaceae (UID3890)	77.07	4.29	47.06	46.4287	0.9992	0.0033
VLC003_009	VLC003	bin.9	True	False	True	True	783	kingdom	0.0	0.0	1674442	42.1	95.22	2327	p__Bacteroidetes (UID2605)	77.52	2.14	37.5	40.4711	0.9982	0.0015
VLC003_010	VLC003	bin.10	True	False	True	True	915	order	0.02	0.05	1591795	61.3	85.78	1762	p__Actinobacteria (UID2112)	60.7	0.89	0.0	5.2505	0.9944	0.002
VLC003_011	VLC003	bin.11	True	False	True	True	243	order	0.02	0.05	2997204	71.8	84.51	16748	f__Actinomycetaceae (UID1531)	87.69	3.72	41.67	16.6044	0.9988	0.0016
VLC003_012	VLC003	bin.12	True	False	True	False	366	genus	0.03	0.07	1837347	55.2	86.15	6325	k__Bacteria (UID203)	60.34	0.0	0.0	44.378	0.9989	0.0085
VLC003_013	VLC003	bin.13	True	False	False	True	628	order	0.16	0.38	1710128	64.3	89.18	3115	k__Bacteria (UID209)	71.88	0.15	0.0	7.237	0.9949	0.0016
VLC003_014	VLC003	bin.14	True	True	True	True	171	kingdom	0.0	0.0	1983067	60.9	81.8	15361	f__Neisseriaceae (UID3890)	90.99	0.9	75.0	22.005	0.9991	0.0015
VLC003_015	VLC003	bin.15	True	False	True	True	88	order	0.03	0.05	820278	51.0	92.31	13902	k__Bacteria (UID1453)	63.68	1.85	0.0	38.2989	0.9991	0.0002
VLC003_016	VLC003	bin.16	True	False	True	True	584	genus	0.53	1.71	1053006	41.2	94.51	1836	f__Pasteurellaceae (UID4932)	57.23	0.9	50.0	7.9542	0.996	0.0003
VLC004_001	VLC004	bin.1	True	False	True	True	105	class	0.05	0.11	2293014	59.0	88.8	30905	k__Bacteria (UID203)	82.76	1.72	100.0	40.7351	0.9997	0.0007
VLC004_002	VLC004	bin.2	True	True	True	True	158	genus	0.03	0.06	3091194	66.5	89.66	47926	o__Actinomycetales (UID1697)	95.86	1.75	0.0	76.9266	0.9992	0.0025
VLC004_003	VLC004	bin.3	True	False	True	False	529	kingdom	0.0	0.0	1064884	47.1	90.33	2052	o__Lactobacillales (UID355)	66.44	1.45	60.0	8.5612	0.9952	0.0133
VLC004_004	VLC004	bin.4	False	False	True	False	427	kingdom	0.0	0.0	985696	43.0	94.67	2617	k__Bacteria (UID203)	38.48	0.16	0.0	14.31	0.9976	0.0087
VLC004_005	VLC004	bin.5	True	False	True	False	582	kingdom	0.0	0.0	958192	60.1	92.68	1661	p__Firmicutes (UID1022)	51.09	2.03	87.5	7.8844	0.9947	0.0231
VLC004_006	VLC004	bin.6	True	True	True	True	104	class	0.02	0.04	2751886	64.2	83.53	55199	o__Burkholderiales (UID4000)	98.09	0.7	0.0	28.094	0.9989	0.0007
VLC004_007	VLC004	bin.7	True	False	True	False	474	kingdom	0.0	0.0	1970977	50.5	91.41	4700	f__Spirochaetaceae (UID2535)	78.33	1.4	100.0	19.4133	0.9988	0.0129
VLC004_008	VLC004	bin.8	True	False	True	True	89	family	0.04	0.09	795197	50.7	88.5	14999	k__Bacteria (UID1453)	61.25	1.71	0.0	63.2678	0.9989	0.0035
VLC004_009	VLC004	bin.9	True	False	True	True	360	kingdom	0.0	0.0	1539935	72.7	90.8	4921	k__Bacteria (UID203)	50.94	0.0	0.0	12.6955	0.9976	0.0037
VLC004_010	VLC004	bin.10	True	False	True	False	381	kingdom	0.0	0.0	1872263	57.7	87.72	4101	o__Actinomycetales (UID1809)	72.86	0.45	0.0	25.5853	0.9954	0.0158
VLC004_011	VLC004	bin.11	True	False	True	True	792	kingdom	0.0	0.0	1474509	56.1	88.96	1891	o__Clostridiales (UID1226)	63.45	2.8	33.33	6.3942	0.994	0.0025
VLC004_012	VLC004	bin.12	True	False	True	True	54	phylum	0.12	0.29	799384	50.9	92.32	30985	k__Bacteria (UID1452)	62.04	1.85	0.0	72.6534	0.9992	0.0015
VLC004_013	VLC004	bin.13	True	False	True	False	668	kingdom	0.0	0.0	1491835	52.2	83.5	2142	f__Neisseriaceae (UID3890)	54.41	2.55	87.5	40.6079	0.9984	0.0151
VLC004_014	VLC004	bin.14	True	True	True	False	210	kingdom	0.0	0.0	3002111	65.7	86.5	25507	p__Proteobacteria (UID3887)	94.96	0.0	0.0	62.7638	0.9977	0.0099
VLC004_015	VLC004	bin.15	True	False	True	True	573	order	0.14	0.32	1261696	63.8	88.94	2312	k__Bacteria (UID209)	60.32	1.85	50.0	5.526	0.9942	0.0006
VLC004_016	VLC004	bin.16	False	False	True	False	385	kingdom	0.0	0.0	2162281	72.2	87.75	5964	f__Actinomycetaceae (UID1531)	47.79	2.04	33.33	67.723	0.9983	0.0073
VLC004_017	VLC004	bin.17	True	False	True	True	580	kingdom	0.0	0.0	1454222	46.1	94.59	2971	c__Epsilonproteobacteria (UID3065)	80.6	1.84	33.33	9.2018	0.9972	0.001
VLC004_018	VLC004	bin.18	True	True	True	True	112	class	0.06	0.13	2167048	58.7	84.3	25406	c__Betaproteobacteria (UID3971)	91.37	0.71	50.0	23.2365	0.9998	0.0001
VLC004_019	VLC004	bin.19	True	False	True	False	90	phylum	0.03	0.07	597297	48.5	91.23	8695	k__Bacteria (UID1453)	52.57	0.85	0.0	29.3857	0.9989	0.0062
VLC004_020	VLC004	bin.20	True	False	True	True	97	genus	0.03	0.05	573170	47.3	92.31	7230	k__Bacteria (UID203)	58.93	1.72	100.0	23.7966	0.9995	0.002
VLC004_021	VLC004	bin.21	True	True	True	True	64	family	0.11	0.26	3028110	64.3	90.33	77626	o__Actinomycetales (UID1697)	94.72	1.22	75.0	95.9287	1.0	0.0003
VLC004_022	VLC004	bin.22	True	False	True	False	316	kingdom	0.0	0.0	1987152	61.8	85.4	5565	p__Actinobacteria (UID2112)	84.94	0.6	0.0	33.9337	0.997	0.0126
VLC004_023	VLC004	bin.23	True	True	True	True	351	kingdom	0.0	0.0	2003925	47.5	84.76	7788	o__Bacteroidales (UID2657)	92.34	0.09	100.0	9.122	0.9982	0.0002
VLC004_024	VLC004	bin.24	True	True	True	False	163	kingdom	0.0	0.0	2792875	57.4	86.69	25086	o__Actinomycetales (UID1812)	97.02	0.0	0.0	51.9615	0.9985	0.0057
VLC004_025	VLC004	bin.25	True	True	True	True	290	kingdom	0.0	0.0	2036861	48.7	90.87	8719	o__Bacteroidales (UID2657)	90.25	0.57	33.33	13.7451	0.9988	0.0002
VLC004_026	VLC004	bin.26	True	True	True	True	188	genus	0.23	0.65	2182731	46.9	90.96	16019	p__Bacteroidetes (UID2605)	93.33	0.0	0.0	10.375	0.9989	0.0002
VLC004_027	VLC004	bin.27	True	False	True	True	679	order	0.03	0.06	2666780	71.8	84.55	4915	k__Bacteria (UID203)	64.88	3.51	100.0	10.9111	0.9966	0.0033
VLC004_028	VLC004	bin.28	True	False	True	False	429	kingdom	0.0	0.0	1699562	41.9	91.57	4449	k__Bacteria (UID203)	66.27	5.17	66.67	18.2533	0.9983	0.0106
VLC004_029	VLC004	bin.29	True	True	True	True	385	kingdom	0.0	0.0	2146313	46.1	91.08	6810	f__Spirochaetaceae (UID2512)	91.53	0.43	100.0	10.7041	0.9987	0.0005
VLC004_030	VLC004	bin.30	True	True	True	False	221	class	0.02	0.05	2106987	60.4	89.74	14554	c__Gammaproteobacteria (UID4201)	90.18	0.0	0.0	20.862	0.9991	0.007
VLC004_031	VLC004	bin.31	True	False	True	False	830	kingdom	0.0	0.0	1536116	56.9	91.61	1837	k__Bacteria (UID1452)	52.04	1.92	25.0	6.6592	0.9945	0.0133
VLC004_032	VLC004	bin.32	True	True	True	False	214	kingdom	0.0	0.0	2039408	57.9	83.66	9410	o__Actinomycetales (UID1530)	92.05	0.0	0.0	48.6766	0.997	0.0104
VLC004_033	VLC004	bin.33	False	False	True	True	633	kingdom	0.0	0.0	1208672	45.5	92.37	2040	g__Prevotella (UID2724)	49.65	0.96	75.0	5.3148	0.9971	0.0011
VLC004_034	VLC004	bin.34	True	False	True	False	801	kingdom	0.0	0.0	1603501	58.3	86.02	2117	o__Bacteroidales (UID2621)	65.2	1.79	33.33	6.2346	0.994	0.0054
VLC004_035	VLC004	bin.35	True	False	True	True	664	kingdom	0.0	0.0	1680212	51.9	92.08	2847	g__Prevotella (UID2724)	72.05	0.92	0.0	6.0189	0.9965	0.0003
VLC005_001	VLC005	bin.1	False	False	True	False	522	kingdom	0.0	0.0	1281030	39.8	89.83	2354	p__Bacteroidetes (UID2605)	49.34	0.71	100.0	41.9664	0.9973	0.0148
VLC005_002	VLC005	bin.2	True	False	True	False	407	kingdom	0.0	0.0	1427177	41.9	91.52	3548	p__Bacteroidetes (UID2605)	73.42	0.4	50.0	41.489	0.9987	0.0108
VLC005_003	VLC005	bin.3	True	False	True	False	788	class	0.03	0.07	1517486	45.2	92.8	1985	k__Bacteria (UID2569)	75.7	6.81	26.32	9.0686	0.9957	0.0061
VLC005_004	VLC005	bin.4	False	False	True	False	591	kingdom	0.0	0.0	1379412	44.0	88.86	2286	k__Bacteria (UID203)	41.23	0.48	100.0	89.2666	0.9985	0.0248
VLC005_005	VLC005	bin.5	True	False	True	False	316	kingdom	0.0	0.0	1385506	55.5	85.22	5476	f__Neisseriaceae (UID3890)	68.06	1.28	100.0	14.2583	0.9984	0.0119
VLC005_006	VLC005	bin.6	True	False	True	True	56	phylum	0.06	0.14	756917	46.9	90.88	19895	k__Bacteria (UID1452)	62.04	2.08	0.0	15.8227	0.9994	0.0004
VLC005_007	VLC005	bin.7	True	False	True	True	579	kingdom	0.0	0.0	2778648	73.5	86.91	5293	f__Actinomycetaceae (UID1531)	74.72	2.29	50.0	42.5023	0.9977	0.0045
VLC005_008	VLC005	bin.8	True	True	True	True	98	genus	0.03	0.06	3193934	66.5	89.72	62281	o__Actinomycetales (UID1697)	97.29	1.79	20.0	64.3913	0.9981	0.0018
VLC005_009	VLC005	bin.9	True	True	True	True	172	kingdom	0.0	0.0	2311960	57.6	86.0	27030	o__Actinomycetales (UID1530)	94.44	0.55	100.0	27.2512	0.9997	0.0027
VLC005_010	VLC005	bin.10	True	False	True	False	197	kingdom	0.0	0.0	2415922	56.1	90.63	19448	k__Bacteria (UID1452)	79.9	1.82	50.0	19.4568	0.9989	0.0067
VLC005_012	VLC005	bin.12	True	False	True	True	110	kingdom	0.0	0.0	2460144	71.8	90.18	30885	f__Actinomycetaceae (UID1531)	89.67	1.58	50.0	36.3934	0.9991	0.0012
VLC005_013	VLC005	bin.13	True	True	True	True	294	kingdom	0.0	0.0	1400235	39.0	90.56	5962	o__Clostridiales (UID1120)	92.55	0.77	33.33	30.6406	0.999	0.0009
VLC005_014	VLC005	bin.14	True	True	True	True	268	genus	0.02	0.05	2123679	42.8	89.58	14855	f__Pasteurellaceae (UID4932)	94.98	1.88	40.0	98.9251	0.9994	0.0006
VLC005_015	VLC005	bin.15	True	True	True	True	206	kingdom	0.0	0.0	1406572	46.1	88.81	8835	o__Clostridiales (UID1120)	97.16	0.35	100.0	17.3076	0.9988	0.0014
VLC005_016	VLC005	bin.16	True	False	True	True	385	family	0.24	0.64	1273182	46.9	90.26	3714	o__Clostridiales (UID1120)	82.4	1.65	75.0	7.488	0.9966	0.0005
VLC005_017	VLC005	bin.17	True	True	True	True	151	family	0.63	2.65	1385111	43.6	91.3	12534	o__Clostridiales (UID1120)	94.44	1.06	50.0	15.3592	0.9996	0.0003
VLC005_018	VLC005	bin.18	True	False	True	False	327	kingdom	0.0	0.0	937086	52.1	84.77	3230	k__Bacteria (UID203)	56.85	0.0	0.0	9.08	0.9963	0.01
VLC005_019	VLC005	bin.19	True	False	True	False	275	kingdom	0.0	0.0	2365765	65.6	85.14	9573	p__Proteobacteria (UID3887)	78.78	0.0	0.0	78.0369	0.995	0.0085
VLC005_020	VLC005	bin.20	True	False	True	True	929	kingdom	0.0	0.0	2272529	71.6	83.66	2652	f__Actinomycetaceae (UID1531)	64.36	1.58	20.0	10.0458	0.9949	0.0042
VLC005_021	VLC005	bin.21	True	False	True	False	581	kingdom	0.0	0.0	1396668	41.9	93.81	2623	p__Bacteroidetes (UID2605)	63.92	0.24	0.0	21.4128	0.9981	0.0211
VLC005_022	VLC005	bin.22	True	False	True	True	327	kingdom	0.0	0.0	1544052	65.4	88.2	5706	p__Actinobacteria (UID2112)	81.15	1.86	50.0	8.3101	0.9969	0.0016
VLC005_023	VLC005	bin.23	True	True	True	True	254	kingdom	0.0	0.0	2502784	64.6	83.73	18837	o__Burkholderiales (UID4000)	93.2	0.23	100.0	165.3398	0.9991	0.0047
VLC005_024	VLC005	bin.24	True	False	True	True	155	family	0.22	0.6	1880779	62.6	83.98	16245	c__Gammaproteobacteria (UID4201)	87.12	0.29	100.0	17.3634	0.9989	0.0009
VLC005_025	VLC005	bin.25	True	False	True	True	50	order	0.02	0.05	794721	48.0	91.66	26319	k__Bacteria (UID1452)	64.51	0.93	0.0	62.0238	0.9999	0.0009
VLC005_026	VLC005	bin.26	True	True	True	True	216	family	0.02	0.05	1935114	46.9	89.8	12028	o__Lactobacillales (UID355)	98.19	0.29	100.0	16.1997	0.9992	0.0026
VLC005_027	VLC005	bin.27	True	False	False	False	454	order	0.15	0.34	1373469	64.8	89.44	3199	k__Bacteria (UID209)	85.29	1.0	100.0	14.4274	0.9973	0.0178
VLC005_028	VLC005	bin.28	True	True	True	True	92	family	0.36	1.26	1560006	49.9	91.94	29859	o__Clostridiales (UID1120)	95.39	0.71	100.0	17.8505	0.9997	0.0001
VLC005_029	VLC005	bin.29	True	False	True	False	506	kingdom	0.0	0.0	1462111	55.5	87.67	3587	f__Neisseriaceae (UID3890)	79.83	1.66	60.0	10.2161	0.997	0.0126
VLC005_031	VLC005	bin.31	False	False	True	False	398	genus	0.03	0.05	970884	59.3	88.32	2697	k__Bacteria (UID203)	32.37	1.72	100.0	11.8042	0.9963	0.0113
VLC005_032	VLC005	bin.32	True	False	True	True	151	kingdom	0.0	0.0	2632083	68.8	87.47	33194	f__Actinomycetaceae (UID1531)	83.93	3.04	17.65	32.055	0.9998	0.0047
VLC005_033	VLC005	bin.33	True	False	True	True	547	kingdom	0.0	0.0	1314530	39.1	94.97	2749	p__Bacteroidetes (UID2605)	67.26	0.63	0.0	17.5775	0.998	0.0012
VLC005_034	VLC005	bin.34	True	True	True	False	391	kingdom	0.0	0.0	2554067	57.5	90.63	8218	o__Actinomycetales (UID1809)	91.66	1.25	80.0	10.5922	0.9977	0.0066
VLC005_035	VLC005	bin.35	True	True	True	True	151	class	0.03	0.06	1947773	59.9	85.19	18312	f__Neisseriaceae (UID3890)	91.72	0.45	50.0	21.6117	0.9996	0.0019
VLC005_036	VLC005	bin.36	True	False	True	False	639	kingdom	0.0	0.0	1313236	52.6	85.62	2043	f__Neisseriaceae (UID3890)	54.86	0.55	75.0	46.9159	0.9992	0.0163
VLC005_037	VLC005	bin.37	True	False	True	True	227	phylum	0.11	0.25	546208	44.2	92.77	2787	k__Bacteria (UID203)	65.69	4.48	0.0	8.6482	0.9969	0.0022
VLC005_038	VLC005	bin.38	False	False	True	False	326	genus	0.52	2.47	565519	38.2	95.02	1715	k__Bacteria (UID2565)	39.97	0.0	0.0	30.3075	0.9974	0.0278
VLC008_001	VLC008	bin.1	False	False	True	True	512	kingdom	0.0	0.0	1046005	42.5	94.43	2137	p__Bacteroidetes (UID2605)	49.92	0.87	33.33	6.8125	0.9975	0.0015
VLC008_002	VLC008	bin.2	True	True	True	True	48	class	0.03	0.06	2767242	64.0	83.32	91822	o__Burkholderiales (UID4000)	98.06	0.99	25.0	62.7019	0.9997	0.0001
VLC008_003	VLC008	bin.3	True	True	False	True	261	family	0.15	0.35	2346580	61.2	88.57	13545	c__Deltaproteobacteria (UID3217)	96.96	1.51	50.0	10.3894	0.9981	0.0003
VLC008_004	VLC008	bin.4	True	False	True	True	710	kingdom	0.0	0.0	1502936	54.6	87.54	2367	f__Porphyromonadaceae (UID2622)	70.85	1.83	57.14	5.5107	0.9945	0.0022
VLC008_005	VLC008	bin.5	True	False	True	True	472	kingdom	0.0	0.0	1696819	61.0	82.65	4002	f__Neisseriaceae (UID3890)	77.69	1.05	83.33	7.8423	0.997	0.0029
VLC008_006	VLC008	bin.6	True	True	True	True	148	genus	0.02	0.05	3264372	66.3	89.85	30614	o__Actinomycetales (UID1697)	96.95	2.27	0.0	11.5693	0.9984	0.0009
VLC008_007	VLC008	bin.7	True	True	True	True	78	genus	0.07	0.15	8418110	66.4	86.8	177065	g__Burkholderia (UID4006)	100.0	0.08	0.0	132.4813	1.0	0.0001
VLC008_008	VLC008	bin.8	True	False	True	True	317	family	0.15	0.35	1405390	38.7	90.57	5778	o__Lactobacillales (UID355)	82.08	0.0	0.0	11.8234	0.9987	0.0044
VLC008_009	VLC008	bin.9	True	False	True	False	402	kingdom	0.0	0.0	1193129	53.4	86.13	3362	k__Bacteria (UID203)	57.62	0.0	0.0	8.2561	0.9961	0.0105
VLC008_010	VLC008	bin.10	True	True	True	True	319	family	0.03	0.06	2707713	48.5	90.22	11403	o__Bacteroidales (UID2621)	93.44	0.38	0.0	29.067	0.9991	0.0029
VLC008_011	VLC008	bin.11	True	False	True	True	593	kingdom	0.0	0.0	1598458	42.2	93.29	3062	p__Bacteroidetes (UID2605)	74.93	0.24	0.0	14.9362	0.9983	0.0021
VLC008_012	VLC008	bin.12	True	True	True	False	163	kingdom	0.0	0.0	2757399	55.5	90.9	24100	k__Bacteria (UID1452)	90.3	3.64	0.0	19.4176	0.9993	0.0057
VLC008_013	VLC008	bin.13	True	True	True	True	121	kingdom	0.0	0.0	1749535	48.0	89.68	24958	f__Porphyromonadaceae (UID2622)	95.2	0.31	0.0	10.212	0.9991	0.0001
VLC008_014	VLC008	bin.14	True	False	True	False	756	kingdom	0.0	0.0	2217757	39.9	91.86	3293	p__Bacteroidetes (UID2605)	75.99	1.43	100.0	28.186	0.9982	0.0125
VLC008_016	VLC008	bin.16	True	False	True	False	167	kingdom	0.0	0.0	2230479	57.6	85.88	21754	o__Actinomycetales (UID1530)	88.19	0.0	0.0	22.3791	0.999	0.006
VLC008_017	VLC008	bin.17	True	False	True	False	287	genus	0.05	0.1	1984999	55.3	85.31	9141	f__Neisseriaceae (UID3890)	89.39	0.85	40.0	18.2454	0.9984	0.0095
VLC008_018	VLC008	bin.18	True	False	True	True	473	genus	0.15	0.33	1323243	65.8	90.17	2906	f__Actinomycetaceae (UID1531)	61.62	1.11	50.0	7.0754	0.9958	0.0048
VLC008_019	VLC008	bin.19	True	True	True	True	141	order	0.03	0.06	3089989	71.9	84.75	33151	f__Actinomycetaceae (UID1531)	93.37	1.18	66.67	39.8782	0.9994	0.0017
VLC008_020	VLC008	bin.20	True	False	True	True	262	kingdom	0.0	0.0	1981773	48.6	90.96	9982	o__Bacteroidales (UID2657)	89.93	0.74	50.0	11.1592	0.9985	0.0001
VLC008_021	VLC008	bin.21	True	False	True	False	593	kingdom	0.0	0.0	2404230	73.8	88.08	4256	f__Actinomycetaceae (UID1531)	67.66	1.7	60.0	60.4243	0.9975	0.0069
VLC008_022	VLC008	bin.22	True	True	True	True	292	family	0.05	0.12	1821162	55.6	90.67	8809	p__Firmicutes (UID1022)	92.16	2.06	0.0	9.4228	0.9977	0.0041
VLC008_023	VLC008	bin.23	True	True	True	True	17	kingdom	0.0	0.0	3117776	65.6	87.77	302437	p__Proteobacteria (UID3887)	98.66	0.0	0.0	155.3195	0.9985	0.0001
VLC008_024	VLC008	bin.24	True	False	True	True	643	order	0.02	0.05	1974052	60.3	89.82	3577	c__Gammaproteobacteria (UID4201)	82.32	1.67	25.0	7.1381	0.9953	0.0037
VLC008_025	VLC008	bin.25	True	True	True	True	197	kingdom	0.0	0.0	1365190	46.4	89.04	10528	o__Clostridiales (UID1120)	96.81	0.0	0.0	14.4886	0.9987	0.0017
VLC008_026	VLC008	bin.26	True	False	True	False	86	class	0.05	0.1	726908	48.4	91.95	11583	k__Bacteria (UID1452)	58.95	0.93	0.0	24.7055	0.9987	0.0089
VLC008_027	VLC008	bin.27	True	False	True	True	436	genus	0.22	0.59	1186584	47.3	90.88	3089	o__Clostridiales (UID1120)	79.65	1.8	25.0	5.8182	0.9964	0.0004
VLC008_028	VLC008	bin.28	True	False	False	False	396	order	0.19	0.44	1105713	66.0	89.17	2601	k__Bacteria (UID209)	65.86	0.15	0.0	10.3787	0.9957	0.0169
VLC008_029	VLC008	bin.29	True	False	True	False	76	family	0.02	0.05	704387	49.5	90.88	16913	k__Bacteria (UID1453)	56.38	0.0	0.0	39.4173	0.9994	0.0066
VLC008_030	VLC008	bin.30	True	False	False	True	478	genus	0.02	0.04	1513183	47.2	90.62	3762	o__Lactobacillales (UID355)	81.09	2.78	44.44	6.3847	0.9966	0.0002
VLC008_031	VLC008	bin.31	True	False	True	True	300	kingdom	0.0	0.0	780909	40.2	93.13	2591	o__Clostridiales (UID1120)	59.5	1.66	6.67	6.7364	0.9979	0.0006
VLC008_032	VLC008	bin.32	True	True	True	True	121	family	0.06	0.12	2781934	61.7	83.96	58448	p__Actinobacteria (UID2112)	99.19	0.4	0.0	77.0744	0.9995	0.002
VLC008_033	VLC008	bin.33	True	True	True	True	367	kingdom	0.0	0.0	1938534	53.5	89.56	7451	o__Clostridiales (UID1120)	93.54	2.23	60.0	8.4705	0.9981	0.0001
VLC008_034	VLC008	bin.34	False	False	True	False	562	kingdom	0.0	0.0	1005678	57.7	87.25	1839	k__Bacteria (UID203)	47.18	0.0	0.0	5.2204	0.9938	0.0066
VLC008_035	VLC008	bin.35	False	False	True	True	284	class	0.02	0.05	467834	39.8	96.96	1644	k__Bacteria (UID2565)	37.73	0.54	0.0	7.1747	0.9968	0.0031
VLC009_001	VLC009	bin.1	False	False	True	False	89	class	0.05	0.1	429996	47.7	89.34	5171	k__Bacteria (UID2495)	46.82	1.12	0.0	23.1897	0.9972	0.0176
VLC009_002	VLC009	bin.2	True	True	True	True	77	kingdom	0.0	0.0	3083860	65.6	87.62	59074	p__Proteobacteria (UID3887)	97.63	0.62	0.0	14.5059	0.9993	0.0032
VLC009_003	VLC009	bin.3	True	True	True	True	239	genus	0.03	0.07	2996696	66.6	89.96	16799	o__Actinomycetales (UID1697)	92.54	1.27	25.0	96.9597	0.9983	0.0048
VLC009_004	VLC009	bin.4	True	False	True	True	322	kingdom	0.0	0.0	2162906	72.0	90.01	8595	k__Bacteria (UID203)	57.08	4.39	66.67	14.0448	0.9979	0.0031
VLC009_005	VLC009	bin.5	False	False	True	True	72	phylum	0.05	0.11	550485	48.3	93.19	8827	k__Bacteria (UID1452)	47.89	0.0	0.0	12.423	0.9987	0.0036
VLC009_006	VLC009	bin.6	True	False	True	False	599	order	0.03	0.05	2442624	71.9	84.76	3573	k__Bacteria (UID203)	62.92	0.0	0.0	31.5802	0.9962	0.0093
VLC009_007	VLC009	bin.7	False	False	True	True	561	kingdom	0.0	0.0	1349469	61.9	81.95	2797	k__Bacteria (UID203)	45.85	4.31	33.33	7.0697	0.9955	0.0023
VLC009_008	VLC009	bin.8	True	False	True	False	470	kingdom	0.0	0.0	1799337	51.2	86.08	4884	f__Porphyromonadaceae (UID2622)	88.29	2.4	66.67	8.8942	0.9962	0.0104
VLC009_009	VLC009	bin.9	True	True	True	True	102	class	0.02	0.05	2706791	64.0	83.03	49091	o__Burkholderiales (UID4000)	98.06	0.0	0.0	17.3088	0.9984	0.0002
VLC009_010	VLC009	bin.10	True	True	True	True	112	class	0.04	0.08	2270944	60.1	90.04	31829	c__Gammaproteobacteria (UID4201)	92.94	0.0	0.0	26.0539	0.9996	0.0011
VLC009_011	VLC009	bin.11	True	False	True	False	604	kingdom	0.0	0.0	2654111	72.1	87.55	4989	f__Actinomycetaceae (UID1531)	61.18	2.31	58.33	47.2549	0.9988	0.0072
VLC009_012	VLC009	bin.12	True	False	True	True	373	kingdom	0.0	0.0	1779268	58.0	86.23	5665	o__Actinomycetales (UID1530)	72.32	1.88	88.89	9.2158	0.9967	0.0042
